panel,supplier,term,basis,series,horizon_days,start_dates_with_target_in_study,exact_pairs,unchanged_endpoints,changed_endpoints,complete_daily_windows,no_observed_change_complete,observed_change_complete,returned_to_start_complete
same_id_no_discount,Vattenfall Oy,12,canonical_calculation,gb5yd7-vattenfall-oy-taystuuli-12-kk,45,0,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,canonical_calculation,gb5yd7-vattenfall-oy-taystuuli-12-kk,60,0,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,canonical_calculation,gb5yd7-vattenfall-oy-taystuuli-12-kk,90,0,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,canonical_calculation,k3gxxf-vattenfall-oy-taysvesi-12-kk,7,0,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,canonical_calculation,k3gxxf-vattenfall-oy-taysvesi-12-kk,14,0,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,canonical_calculation,k3gxxf-vattenfall-oy-taysvesi-12-kk,30,0,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,canonical_calculation,k3gxxf-vattenfall-oy-taysvesi-12-kk,45,0,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,canonical_calculation,k3gxxf-vattenfall-oy-taysvesi-12-kk,60,0,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,canonical_calculation,k3gxxf-vattenfall-oy-taysvesi-12-kk,90,0,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,canonical_calculation,n7jjey-vattenfall-oy-taystuuli-12-kk,7,11,4,4,0,4,4,0,0
same_id_no_discount,Vattenfall Oy,12,canonical_calculation,n7jjey-vattenfall-oy-taystuuli-12-kk,14,10,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,canonical_calculation,n7jjey-vattenfall-oy-taystuuli-12-kk,30,0,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,canonical_calculation,n7jjey-vattenfall-oy-taystuuli-12-kk,45,0,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,canonical_calculation,n7jjey-vattenfall-oy-taystuuli-12-kk,60,0,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,canonical_calculation,n7jjey-vattenfall-oy-taystuuli-12-kk,90,0,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,canonical_calculation,owp0nn-vattenfall-oy-taysvesi-12-kk,7,3,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,canonical_calculation,owp0nn-vattenfall-oy-taysvesi-12-kk,14,0,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,canonical_calculation,owp0nn-vattenfall-oy-taysvesi-12-kk,30,0,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,canonical_calculation,owp0nn-vattenfall-oy-taysvesi-12-kk,45,0,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,canonical_calculation,owp0nn-vattenfall-oy-taysvesi-12-kk,60,0,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,canonical_calculation,owp0nn-vattenfall-oy-taysvesi-12-kk,90,0,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,canonical_calculation,qezbfw-vattenfall-oy-taysvesi-12-kk,7,4,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,canonical_calculation,qezbfw-vattenfall-oy-taysvesi-12-kk,14,4,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,canonical_calculation,qezbfw-vattenfall-oy-taysvesi-12-kk,30,4,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,canonical_calculation,qezbfw-vattenfall-oy-taysvesi-12-kk,45,4,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,canonical_calculation,qezbfw-vattenfall-oy-taysvesi-12-kk,60,0,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,canonical_calculation,qezbfw-vattenfall-oy-taysvesi-12-kk,90,0,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,canonical_calculation,ybecwk-vattenfall-oy-taystuuli-12-kk,7,3,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,canonical_calculation,ybecwk-vattenfall-oy-taystuuli-12-kk,14,0,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,canonical_calculation,ybecwk-vattenfall-oy-taystuuli-12-kk,30,0,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,canonical_calculation,ybecwk-vattenfall-oy-taystuuli-12-kk,45,0,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,canonical_calculation,ybecwk-vattenfall-oy-taystuuli-12-kk,60,0,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,canonical_calculation,ybecwk-vattenfall-oy-taystuuli-12-kk,90,0,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,2alb2h-vattenfall-oy-taysvesi-12-kk,7,1,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,2alb2h-vattenfall-oy-taysvesi-12-kk,14,1,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,2alb2h-vattenfall-oy-taysvesi-12-kk,30,1,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,2alb2h-vattenfall-oy-taysvesi-12-kk,45,1,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,2alb2h-vattenfall-oy-taysvesi-12-kk,60,1,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,2alb2h-vattenfall-oy-taysvesi-12-kk,90,1,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,5fjych-vattenfall-oy-taysvesi-12-kk,7,21,14,14,0,14,14,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,5fjych-vattenfall-oy-taysvesi-12-kk,14,21,7,7,0,7,7,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,5fjych-vattenfall-oy-taysvesi-12-kk,30,21,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,5fjych-vattenfall-oy-taysvesi-12-kk,45,21,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,5fjych-vattenfall-oy-taysvesi-12-kk,60,21,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,5fjych-vattenfall-oy-taysvesi-12-kk,90,21,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,acgoik-vattenfall-oy-taystuuli-12-kk,7,21,14,14,0,14,14,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,acgoik-vattenfall-oy-taystuuli-12-kk,14,21,7,7,0,7,7,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,acgoik-vattenfall-oy-taystuuli-12-kk,30,21,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,acgoik-vattenfall-oy-taystuuli-12-kk,45,21,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,acgoik-vattenfall-oy-taystuuli-12-kk,60,21,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,acgoik-vattenfall-oy-taystuuli-12-kk,90,6,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,ajr4ke-vattenfall-oy-taystuuli-12-kk,7,25,18,18,0,18,18,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,ajr4ke-vattenfall-oy-taystuuli-12-kk,14,25,11,11,0,11,11,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,ajr4ke-vattenfall-oy-taystuuli-12-kk,30,25,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,ajr4ke-vattenfall-oy-taystuuli-12-kk,45,25,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,ajr4ke-vattenfall-oy-taystuuli-12-kk,60,25,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,ajr4ke-vattenfall-oy-taystuuli-12-kk,90,25,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,dmeorb-vattenfall-oy-ilmasto-mix-12-kk-perusmaksut-50,7,21,14,14,0,14,14,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,dmeorb-vattenfall-oy-ilmasto-mix-12-kk-perusmaksut-50,14,21,7,7,0,7,7,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,dmeorb-vattenfall-oy-ilmasto-mix-12-kk-perusmaksut-50,30,21,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,dmeorb-vattenfall-oy-ilmasto-mix-12-kk-perusmaksut-50,45,21,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,dmeorb-vattenfall-oy-ilmasto-mix-12-kk-perusmaksut-50,60,21,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,dmeorb-vattenfall-oy-ilmasto-mix-12-kk-perusmaksut-50,90,21,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,dyxylq-vattenfall-oy-taystuuli-12-kk,7,5,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,dyxylq-vattenfall-oy-taystuuli-12-kk,14,5,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,dyxylq-vattenfall-oy-taystuuli-12-kk,30,5,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,dyxylq-vattenfall-oy-taystuuli-12-kk,45,5,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,dyxylq-vattenfall-oy-taystuuli-12-kk,60,0,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,dyxylq-vattenfall-oy-taystuuli-12-kk,90,0,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,gdtt85-vattenfall-oy-taysvesi-12-kk,7,37,30,30,0,30,30,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,gdtt85-vattenfall-oy-taysvesi-12-kk,14,37,23,23,0,23,23,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,gdtt85-vattenfall-oy-taysvesi-12-kk,30,37,7,7,0,7,7,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,gdtt85-vattenfall-oy-taysvesi-12-kk,45,37,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,gdtt85-vattenfall-oy-taysvesi-12-kk,60,37,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,gdtt85-vattenfall-oy-taysvesi-12-kk,90,22,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,goqtso-vattenfall-oy-taysvesi-12-kk,7,8,1,1,0,1,1,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,goqtso-vattenfall-oy-taysvesi-12-kk,14,8,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,goqtso-vattenfall-oy-taysvesi-12-kk,30,8,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,goqtso-vattenfall-oy-taysvesi-12-kk,45,8,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,goqtso-vattenfall-oy-taysvesi-12-kk,60,8,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,goqtso-vattenfall-oy-taysvesi-12-kk,90,0,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,gpz7wy-vattenfall-oy-taysvesi-12-kk,7,25,18,18,0,18,18,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,gpz7wy-vattenfall-oy-taysvesi-12-kk,14,25,11,11,0,11,11,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,gpz7wy-vattenfall-oy-taysvesi-12-kk,30,25,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,gpz7wy-vattenfall-oy-taysvesi-12-kk,45,25,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,gpz7wy-vattenfall-oy-taysvesi-12-kk,60,25,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,gpz7wy-vattenfall-oy-taysvesi-12-kk,90,25,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,i9senu-vattenfall-oy-taystuuli-12-kk,7,8,1,1,0,1,1,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,i9senu-vattenfall-oy-taystuuli-12-kk,14,8,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,i9senu-vattenfall-oy-taystuuli-12-kk,30,8,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,i9senu-vattenfall-oy-taystuuli-12-kk,45,8,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,i9senu-vattenfall-oy-taystuuli-12-kk,60,8,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,i9senu-vattenfall-oy-taystuuli-12-kk,90,0,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,jrqe7w-vattenfall-oy-taystuuli-12-kk,7,21,14,14,0,14,14,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,jrqe7w-vattenfall-oy-taystuuli-12-kk,14,21,7,7,0,7,7,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,jrqe7w-vattenfall-oy-taystuuli-12-kk,30,21,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,jrqe7w-vattenfall-oy-taystuuli-12-kk,45,21,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,jrqe7w-vattenfall-oy-taystuuli-12-kk,60,21,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,jrqe7w-vattenfall-oy-taystuuli-12-kk,90,21,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,jsvj4c-vattenfall-oy-taysvesi-12-kk,7,13,6,6,0,6,6,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,jsvj4c-vattenfall-oy-taysvesi-12-kk,14,13,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,jsvj4c-vattenfall-oy-taysvesi-12-kk,30,13,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,jsvj4c-vattenfall-oy-taysvesi-12-kk,45,13,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,jsvj4c-vattenfall-oy-taysvesi-12-kk,60,7,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,jsvj4c-vattenfall-oy-taysvesi-12-kk,90,0,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,lgoeuv-vattenfall-oy-taystuuli-12-kk,7,13,6,6,0,6,6,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,lgoeuv-vattenfall-oy-taystuuli-12-kk,14,13,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,lgoeuv-vattenfall-oy-taystuuli-12-kk,30,13,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,lgoeuv-vattenfall-oy-taystuuli-12-kk,45,13,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,lgoeuv-vattenfall-oy-taystuuli-12-kk,60,7,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,lgoeuv-vattenfall-oy-taystuuli-12-kk,90,0,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,n8lywh-vattenfall-oy-taystuuli-12-kk,7,1,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,n8lywh-vattenfall-oy-taystuuli-12-kk,14,1,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,n8lywh-vattenfall-oy-taystuuli-12-kk,30,1,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,n8lywh-vattenfall-oy-taystuuli-12-kk,45,1,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,n8lywh-vattenfall-oy-taystuuli-12-kk,60,1,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,n8lywh-vattenfall-oy-taystuuli-12-kk,90,1,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,qezbfw-vattenfall-oy-taysvesi-12-kk,7,5,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,qezbfw-vattenfall-oy-taysvesi-12-kk,14,5,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,qezbfw-vattenfall-oy-taysvesi-12-kk,30,5,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,qezbfw-vattenfall-oy-taysvesi-12-kk,45,5,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,qezbfw-vattenfall-oy-taysvesi-12-kk,60,0,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,qezbfw-vattenfall-oy-taysvesi-12-kk,90,0,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,tgdufx-vattenfall-oy-taystuuli-12-kk,7,16,9,9,0,9,9,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,tgdufx-vattenfall-oy-taystuuli-12-kk,14,16,2,2,0,2,2,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,tgdufx-vattenfall-oy-taystuuli-12-kk,30,16,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,tgdufx-vattenfall-oy-taystuuli-12-kk,45,16,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,tgdufx-vattenfall-oy-taystuuli-12-kk,60,16,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,tgdufx-vattenfall-oy-taystuuli-12-kk,90,16,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,vc78j6-vattenfall-oy-ilmasto-mix-12-kk,7,25,18,18,0,18,18,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,vc78j6-vattenfall-oy-ilmasto-mix-12-kk,14,25,11,11,0,11,11,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,vc78j6-vattenfall-oy-ilmasto-mix-12-kk,30,25,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,vc78j6-vattenfall-oy-ilmasto-mix-12-kk,45,25,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,vc78j6-vattenfall-oy-ilmasto-mix-12-kk,60,25,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,observed_seller_data,vc78j6-vattenfall-oy-ilmasto-mix-12-kk,90,25,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,24,canonical_calculation,ewhqdv-vattenfall-oy-taysvesi-24-kk,7,6,2,2,0,2,2,0,0
same_id_no_discount,Vattenfall Oy,24,canonical_calculation,ewhqdv-vattenfall-oy-taysvesi-24-kk,14,0,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,24,canonical_calculation,ewhqdv-vattenfall-oy-taysvesi-24-kk,30,0,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,24,canonical_calculation,ewhqdv-vattenfall-oy-taysvesi-24-kk,45,0,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,24,canonical_calculation,ewhqdv-vattenfall-oy-taysvesi-24-kk,60,0,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,24,canonical_calculation,ewhqdv-vattenfall-oy-taysvesi-24-kk,90,0,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,24,canonical_calculation,fdqipv-vattenfall-oy-taysvesi-24-kk,7,8,1,1,0,1,1,0,0
same_id_no_discount,Vattenfall Oy,24,canonical_calculation,fdqipv-vattenfall-oy-taysvesi-24-kk,14,8,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,24,canonical_calculation,fdqipv-vattenfall-oy-taysvesi-24-kk,30,8,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,24,canonical_calculation,fdqipv-vattenfall-oy-taysvesi-24-kk,45,4,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,24,canonical_calculation,fdqipv-vattenfall-oy-taysvesi-24-kk,60,0,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,24,canonical_calculation,fdqipv-vattenfall-oy-taysvesi-24-kk,90,0,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,24,canonical_calculation,hdgstl-vattenfall-oy-taystuuli-24-kk,7,0,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,24,canonical_calculation,hdgstl-vattenfall-oy-taystuuli-24-kk,14,0,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,24,canonical_calculation,hdgstl-vattenfall-oy-taystuuli-24-kk,30,0,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,24,canonical_calculation,hdgstl-vattenfall-oy-taystuuli-24-kk,45,0,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,24,canonical_calculation,hdgstl-vattenfall-oy-taystuuli-24-kk,60,0,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,24,canonical_calculation,hdgstl-vattenfall-oy-taystuuli-24-kk,90,0,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,24,canonical_calculation,lv2s0h-vattenfall-oy-taysvesi-24-kk,7,16,9,9,0,9,9,0,0
same_id_no_discount,Vattenfall Oy,24,canonical_calculation,lv2s0h-vattenfall-oy-taysvesi-24-kk,14,16,2,2,0,2,2,0,0
same_id_no_discount,Vattenfall Oy,24,canonical_calculation,lv2s0h-vattenfall-oy-taysvesi-24-kk,30,10,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,24,canonical_calculation,lv2s0h-vattenfall-oy-taysvesi-24-kk,45,0,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,24,canonical_calculation,lv2s0h-vattenfall-oy-taysvesi-24-kk,60,0,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,24,canonical_calculation,lv2s0h-vattenfall-oy-taysvesi-24-kk,90,0,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,24,canonical_calculation,mjkxsk-vattenfall-oy-taystuuli-24-kk,7,8,1,1,0,1,1,0,0
same_id_no_discount,Vattenfall Oy,24,canonical_calculation,mjkxsk-vattenfall-oy-taystuuli-24-kk,14,8,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,24,canonical_calculation,mjkxsk-vattenfall-oy-taystuuli-24-kk,30,8,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,24,canonical_calculation,mjkxsk-vattenfall-oy-taystuuli-24-kk,45,4,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,24,canonical_calculation,mjkxsk-vattenfall-oy-taystuuli-24-kk,60,0,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,24,canonical_calculation,mjkxsk-vattenfall-oy-taystuuli-24-kk,90,0,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,24,canonical_calculation,nxdabg-vattenfall-oy-taystuuli-24-kk,7,16,9,9,0,9,9,0,0
same_id_no_discount,Vattenfall Oy,24,canonical_calculation,nxdabg-vattenfall-oy-taystuuli-24-kk,14,16,2,2,0,2,2,0,0
same_id_no_discount,Vattenfall Oy,24,canonical_calculation,nxdabg-vattenfall-oy-taystuuli-24-kk,30,10,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,24,canonical_calculation,nxdabg-vattenfall-oy-taystuuli-24-kk,45,0,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,24,canonical_calculation,nxdabg-vattenfall-oy-taystuuli-24-kk,60,0,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,24,canonical_calculation,nxdabg-vattenfall-oy-taystuuli-24-kk,90,0,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,24,canonical_calculation,vcv0lp-vattenfall-oy-taysvesi-24-kk,7,11,4,4,0,4,4,0,0
same_id_no_discount,Vattenfall Oy,24,canonical_calculation,vcv0lp-vattenfall-oy-taysvesi-24-kk,14,10,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,24,canonical_calculation,vcv0lp-vattenfall-oy-taysvesi-24-kk,30,0,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,24,canonical_calculation,vcv0lp-vattenfall-oy-taysvesi-24-kk,45,0,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,24,canonical_calculation,vcv0lp-vattenfall-oy-taysvesi-24-kk,60,0,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,24,canonical_calculation,vcv0lp-vattenfall-oy-taysvesi-24-kk,90,0,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,24,canonical_calculation,wc1aeo-vattenfall-oy-taystuuli-24-kk,7,6,2,2,0,2,2,0,0
same_id_no_discount,Vattenfall Oy,24,canonical_calculation,wc1aeo-vattenfall-oy-taystuuli-24-kk,14,0,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,24,canonical_calculation,wc1aeo-vattenfall-oy-taystuuli-24-kk,30,0,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,24,canonical_calculation,wc1aeo-vattenfall-oy-taystuuli-24-kk,45,0,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,24,canonical_calculation,wc1aeo-vattenfall-oy-taystuuli-24-kk,60,0,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,24,canonical_calculation,wc1aeo-vattenfall-oy-taystuuli-24-kk,90,0,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,24,canonical_calculation,wv7xwo-vattenfall-oy-taysvesi-24-kk,7,0,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,24,canonical_calculation,wv7xwo-vattenfall-oy-taysvesi-24-kk,14,0,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,24,canonical_calculation,wv7xwo-vattenfall-oy-taysvesi-24-kk,30,0,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,24,canonical_calculation,wv7xwo-vattenfall-oy-taysvesi-24-kk,45,0,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,24,canonical_calculation,wv7xwo-vattenfall-oy-taysvesi-24-kk,60,0,0,0,0,0,0,0,0
