panel,company,term,basis,lag,screened,cohort,sample_days,distinct_retail_change_events,nonzero_pairs,correlation,sign_agreement,reportable,first_date,last_date
supplier_general,Vattenfall Oy,24,observed_seller_data,60,0,individual,42,4,19,0.06025743188054157,0.3684210526315789,0,2026-06-15,2026-07-26
supplier_general,Vattenfall Oy,24,observed_seller_data,60,0,common_all_lags,42,4,19,0.06025743188054157,0.3684210526315789,0,2026-06-15,2026-07-26
supplier_general,Vattenfall Oy,24,observed_seller_data,60,0,common_0_7_14,0,0,0,,,0,,
supplier_general,Vattenfall Oy,24,observed_seller_data,0,1,individual,81,7,44,0.3438224324584736,0.5681818181818182,1,2026-04-16,2026-07-26
supplier_general,Vattenfall Oy,24,observed_seller_data,0,1,common_all_lags,1,0,0,,,0,2026-06-29,2026-06-29
supplier_general,Vattenfall Oy,24,observed_seller_data,0,1,common_0_7_14,25,3,11,0.368611239961956,0.45454545454545453,0,2026-04-30,2026-07-26
supplier_general,Vattenfall Oy,24,observed_seller_data,7,1,individual,74,7,30,0.42113264838935205,0.7,1,2026-04-23,2026-07-26
supplier_general,Vattenfall Oy,24,observed_seller_data,7,1,common_all_lags,1,0,0,,,0,2026-06-29,2026-06-29
supplier_general,Vattenfall Oy,24,observed_seller_data,7,1,common_0_7_14,25,3,11,0.425335104654289,0.36363636363636365,0,2026-04-30,2026-07-26
supplier_general,Vattenfall Oy,24,observed_seller_data,14,1,individual,67,7,33,0.46458896634850805,0.7575757575757576,1,2026-04-30,2026-07-26
supplier_general,Vattenfall Oy,24,observed_seller_data,14,1,common_all_lags,1,0,0,,,0,2026-06-29,2026-06-29
supplier_general,Vattenfall Oy,24,observed_seller_data,14,1,common_0_7_14,25,3,11,0.5085103865678221,1.0,0,2026-04-30,2026-07-26
supplier_general,Vattenfall Oy,24,observed_seller_data,21,1,individual,62,5,31,-0.11580358862725867,0.45161290322580644,1,2026-05-07,2026-07-21
supplier_general,Vattenfall Oy,24,observed_seller_data,21,1,common_all_lags,1,0,0,,,0,2026-06-29,2026-06-29
supplier_general,Vattenfall Oy,24,observed_seller_data,21,1,common_0_7_14,0,0,0,,,0,,
supplier_general,Vattenfall Oy,24,observed_seller_data,30,1,individual,58,5,25,-0.2132063976085147,0.52,1,2026-05-16,2026-07-26
supplier_general,Vattenfall Oy,24,observed_seller_data,30,1,common_all_lags,1,0,0,,,0,2026-06-29,2026-06-29
supplier_general,Vattenfall Oy,24,observed_seller_data,30,1,common_0_7_14,0,0,0,,,0,,
supplier_general,Vattenfall Oy,24,observed_seller_data,45,1,individual,43,5,23,-0.4031971996913834,0.5217391304347826,1,2026-05-31,2026-07-26
supplier_general,Vattenfall Oy,24,observed_seller_data,45,1,common_all_lags,1,0,0,,,0,2026-06-29,2026-06-29
supplier_general,Vattenfall Oy,24,observed_seller_data,45,1,common_0_7_14,0,0,0,,,0,,
supplier_general,Vattenfall Oy,24,observed_seller_data,60,1,individual,35,4,13,0.37077948704691316,0.5384615384615384,0,2026-06-15,2026-07-26
supplier_general,Vattenfall Oy,24,observed_seller_data,60,1,common_all_lags,1,0,0,,,0,2026-06-29,2026-06-29
supplier_general,Vattenfall Oy,24,observed_seller_data,60,1,common_0_7_14,0,0,0,,,0,,
supplier_general,Vihreä Älyenergia Oy,12,canonical_calculation,0,0,individual,42,1,7,-0.23976844684560253,0.2857142857142857,0,2026-08-03,2026-09-13
supplier_general,Vihreä Älyenergia Oy,12,canonical_calculation,0,0,common_all_lags,42,1,7,-0.23976844684560253,0.2857142857142857,0,2026-08-03,2026-09-13
supplier_general,Vihreä Älyenergia Oy,12,canonical_calculation,0,0,common_0_7_14,42,1,7,-0.23976844684560253,0.2857142857142857,0,2026-08-03,2026-09-13
supplier_general,Vihreä Älyenergia Oy,12,canonical_calculation,7,0,individual,42,1,7,0.275232838445657,0.7142857142857143,0,2026-08-03,2026-09-13
supplier_general,Vihreä Älyenergia Oy,12,canonical_calculation,7,0,common_all_lags,42,1,7,0.275232838445657,0.7142857142857143,0,2026-08-03,2026-09-13
supplier_general,Vihreä Älyenergia Oy,12,canonical_calculation,7,0,common_0_7_14,42,1,7,0.275232838445657,0.7142857142857143,0,2026-08-03,2026-09-13
supplier_general,Vihreä Älyenergia Oy,12,canonical_calculation,14,0,individual,42,1,7,0.3219549948183281,1.0,0,2026-08-03,2026-09-13
supplier_general,Vihreä Älyenergia Oy,12,canonical_calculation,14,0,common_all_lags,42,1,7,0.3219549948183281,1.0,0,2026-08-03,2026-09-13
supplier_general,Vihreä Älyenergia Oy,12,canonical_calculation,14,0,common_0_7_14,42,1,7,0.3219549948183281,1.0,0,2026-08-03,2026-09-13
supplier_general,Vihreä Älyenergia Oy,12,canonical_calculation,21,0,individual,42,1,7,0.6410395668971174,1.0,0,2026-08-03,2026-09-13
supplier_general,Vihreä Älyenergia Oy,12,canonical_calculation,21,0,common_all_lags,42,1,7,0.6410395668971174,1.0,0,2026-08-03,2026-09-13
supplier_general,Vihreä Älyenergia Oy,12,canonical_calculation,21,0,common_0_7_14,0,0,0,,,0,,
supplier_general,Vihreä Älyenergia Oy,12,canonical_calculation,30,0,individual,42,1,7,0.042761177265696906,1.0,0,2026-08-03,2026-09-13
supplier_general,Vihreä Älyenergia Oy,12,canonical_calculation,30,0,common_all_lags,42,1,7,0.042761177265696906,1.0,0,2026-08-03,2026-09-13
supplier_general,Vihreä Älyenergia Oy,12,canonical_calculation,30,0,common_0_7_14,0,0,0,,,0,,
supplier_general,Vihreä Älyenergia Oy,12,canonical_calculation,45,0,individual,42,1,7,-0.6260649408973954,0.0,0,2026-08-03,2026-09-13
supplier_general,Vihreä Älyenergia Oy,12,canonical_calculation,45,0,common_all_lags,42,1,7,-0.6260649408973954,0.0,0,2026-08-03,2026-09-13
supplier_general,Vihreä Älyenergia Oy,12,canonical_calculation,45,0,common_0_7_14,0,0,0,,,0,,
supplier_general,Vihreä Älyenergia Oy,12,canonical_calculation,60,0,individual,42,1,7,-0.29385834358366264,0.14285714285714285,0,2026-08-03,2026-09-13
supplier_general,Vihreä Älyenergia Oy,12,canonical_calculation,60,0,common_all_lags,42,1,7,-0.29385834358366264,0.14285714285714285,0,2026-08-03,2026-09-13
supplier_general,Vihreä Älyenergia Oy,12,canonical_calculation,60,0,common_0_7_14,0,0,0,,,0,,
supplier_general,Vihreä Älyenergia Oy,12,canonical_calculation,0,1,individual,30,1,6,-0.2593132439674458,0.3333333333333333,0,2026-08-08,2026-09-13
supplier_general,Vihreä Älyenergia Oy,12,canonical_calculation,0,1,common_all_lags,1,0,0,,,0,2026-08-29,2026-08-29
supplier_general,Vihreä Älyenergia Oy,12,canonical_calculation,0,1,common_0_7_14,10,0,0,,,0,2026-08-22,2026-08-31
supplier_general,Vihreä Älyenergia Oy,12,canonical_calculation,7,1,individual,29,1,1,0.03544362998379397,0.0,0,2026-08-03,2026-09-07
supplier_general,Vihreä Älyenergia Oy,12,canonical_calculation,7,1,common_all_lags,1,0,0,,,0,2026-08-29,2026-08-29
supplier_general,Vihreä Älyenergia Oy,12,canonical_calculation,7,1,common_0_7_14,10,0,0,,,0,2026-08-22,2026-08-31
supplier_general,Vihreä Älyenergia Oy,12,canonical_calculation,14,1,individual,35,1,7,0.3505666742440786,1.0,0,2026-08-03,2026-09-13
supplier_general,Vihreä Älyenergia Oy,12,canonical_calculation,14,1,common_all_lags,1,0,0,,,0,2026-08-29,2026-08-29
supplier_general,Vihreä Älyenergia Oy,12,canonical_calculation,14,1,common_0_7_14,10,0,0,,,0,2026-08-22,2026-08-31
supplier_general,Vihreä Älyenergia Oy,12,canonical_calculation,21,1,individual,35,1,7,0.649325700150399,1.0,0,2026-08-03,2026-09-13
supplier_general,Vihreä Älyenergia Oy,12,canonical_calculation,21,1,common_all_lags,1,0,0,,,0,2026-08-29,2026-08-29
supplier_general,Vihreä Älyenergia Oy,12,canonical_calculation,21,1,common_0_7_14,0,0,0,,,0,,
supplier_general,Vihreä Älyenergia Oy,12,canonical_calculation,30,1,individual,31,1,7,0.05264861348154004,1.0,0,2026-08-07,2026-09-13
supplier_general,Vihreä Älyenergia Oy,12,canonical_calculation,30,1,common_all_lags,1,0,0,,,0,2026-08-29,2026-08-29
supplier_general,Vihreä Älyenergia Oy,12,canonical_calculation,30,1,common_0_7_14,0,0,0,,,0,,
supplier_general,Vihreä Älyenergia Oy,12,canonical_calculation,45,1,individual,35,1,7,-0.6093368069206575,0.0,0,2026-08-03,2026-09-13
supplier_general,Vihreä Älyenergia Oy,12,canonical_calculation,45,1,common_all_lags,1,0,0,,,0,2026-08-29,2026-08-29
supplier_general,Vihreä Älyenergia Oy,12,canonical_calculation,45,1,common_0_7_14,0,0,0,,,0,,
supplier_general,Vihreä Älyenergia Oy,12,canonical_calculation,60,1,individual,31,1,7,-0.18657815959448798,0.14285714285714285,0,2026-08-07,2026-09-13
supplier_general,Vihreä Älyenergia Oy,12,canonical_calculation,60,1,common_all_lags,1,0,0,,,0,2026-08-29,2026-08-29
supplier_general,Vihreä Älyenergia Oy,12,canonical_calculation,60,1,common_0_7_14,0,0,0,,,0,,
supplier_general,Vihreä Älyenergia Oy,12,observed_seller_data,0,0,individual,102,3,6,0.13229392597765074,0.5,0,2026-04-16,2026-07-26
supplier_general,Vihreä Älyenergia Oy,12,observed_seller_data,0,0,common_all_lags,42,1,3,0.17034031647813397,1.0,0,2026-06-15,2026-07-26
supplier_general,Vihreä Älyenergia Oy,12,observed_seller_data,0,0,common_0_7_14,88,1,3,0.15752790980691903,1.0,0,2026-04-30,2026-07-26
supplier_general,Vihreä Älyenergia Oy,12,observed_seller_data,7,0,individual,95,2,4,0.31993715838103604,1.0,0,2026-04-23,2026-07-26
supplier_general,Vihreä Älyenergia Oy,12,observed_seller_data,7,0,common_all_lags,42,1,3,0.39431009541795997,1.0,0,2026-06-15,2026-07-26
supplier_general,Vihreä Älyenergia Oy,12,observed_seller_data,7,0,common_0_7_14,88,1,3,0.3010766978464995,1.0,0,2026-04-30,2026-07-26
supplier_general,Vihreä Älyenergia Oy,12,observed_seller_data,14,0,individual,88,1,3,0.12245017765858668,1.0,0,2026-04-30,2026-07-26
supplier_general,Vihreä Älyenergia Oy,12,observed_seller_data,14,0,common_all_lags,42,1,3,0.18706213065419758,1.0,0,2026-06-15,2026-07-26
supplier_general,Vihreä Älyenergia Oy,12,observed_seller_data,14,0,common_0_7_14,88,1,3,0.12245017765858668,1.0,0,2026-04-30,2026-07-26
supplier_general,Vihreä Älyenergia Oy,12,observed_seller_data,21,0,individual,81,1,3,0.35917729723613245,1.0,0,2026-05-07,2026-07-26
supplier_general,Vihreä Älyenergia Oy,12,observed_seller_data,21,0,common_all_lags,42,1,3,0.5406815467940747,1.0,0,2026-06-15,2026-07-26
supplier_general,Vihreä Älyenergia Oy,12,observed_seller_data,21,0,common_0_7_14,0,0,0,,,0,,
supplier_general,Vihreä Älyenergia Oy,12,observed_seller_data,30,0,individual,72,1,3,-0.22980078732980128,0.0,0,2026-05-16,2026-07-26
supplier_general,Vihreä Älyenergia Oy,12,observed_seller_data,30,0,common_all_lags,42,1,3,-0.21839634715009282,0.0,0,2026-06-15,2026-07-26
supplier_general,Vihreä Älyenergia Oy,12,observed_seller_data,30,0,common_0_7_14,0,0,0,,,0,,
supplier_general,Vihreä Älyenergia Oy,12,observed_seller_data,45,0,individual,57,1,3,-0.3412426815040071,0.0,0,2026-05-31,2026-07-26
supplier_general,Vihreä Älyenergia Oy,12,observed_seller_data,45,0,common_all_lags,42,1,3,-0.431678284161093,0.0,0,2026-06-15,2026-07-26
supplier_general,Vihreä Älyenergia Oy,12,observed_seller_data,45,0,common_0_7_14,0,0,0,,,0,,
supplier_general,Vihreä Älyenergia Oy,12,observed_seller_data,60,0,individual,42,1,3,-0.2489609076360728,0.0,0,2026-06-15,2026-07-26
supplier_general,Vihreä Älyenergia Oy,12,observed_seller_data,60,0,common_all_lags,42,1,3,-0.2489609076360728,0.0,0,2026-06-15,2026-07-26
supplier_general,Vihreä Älyenergia Oy,12,observed_seller_data,60,0,common_0_7_14,0,0,0,,,0,,
supplier_general,Vihreä Älyenergia Oy,12,observed_seller_data,0,1,individual,81,3,6,0.17118761323351217,0.5,0,2026-04-16,2026-07-26
supplier_general,Vihreä Älyenergia Oy,12,observed_seller_data,0,1,common_all_lags,1,0,0,,,0,2026-06-29,2026-06-29
supplier_general,Vihreä Älyenergia Oy,12,observed_seller_data,0,1,common_0_7_14,25,1,3,0.5724438525544476,1.0,0,2026-04-30,2026-07-26
supplier_general,Vihreä Älyenergia Oy,12,observed_seller_data,7,1,individual,74,2,4,0.4046314570853222,1.0,0,2026-04-23,2026-07-26
supplier_general,Vihreä Älyenergia Oy,12,observed_seller_data,7,1,common_all_lags,1,0,0,,,0,2026-06-29,2026-06-29
supplier_general,Vihreä Älyenergia Oy,12,observed_seller_data,7,1,common_0_7_14,25,1,3,0.5746136630801322,1.0,0,2026-04-30,2026-07-26
supplier_general,Vihreä Älyenergia Oy,12,observed_seller_data,14,1,individual,67,1,3,0.21520017454090304,1.0,0,2026-04-30,2026-07-26
supplier_general,Vihreä Älyenergia Oy,12,observed_seller_data,14,1,common_all_lags,1,0,0,,,0,2026-06-29,2026-06-29
supplier_general,Vihreä Älyenergia Oy,12,observed_seller_data,14,1,common_0_7_14,25,1,3,0.14909753309226242,1.0,0,2026-04-30,2026-07-26
supplier_general,Vihreä Älyenergia Oy,12,observed_seller_data,21,1,individual,62,0,0,,,0,2026-05-07,2026-07-21
supplier_general,Vihreä Älyenergia Oy,12,observed_seller_data,21,1,common_all_lags,1,0,0,,,0,2026-06-29,2026-06-29
supplier_general,Vihreä Älyenergia Oy,12,observed_seller_data,21,1,common_0_7_14,0,0,0,,,0,,
supplier_general,Vihreä Älyenergia Oy,12,observed_seller_data,30,1,individual,58,1,3,-0.2202649363505082,0.0,0,2026-05-16,2026-07-26
supplier_general,Vihreä Älyenergia Oy,12,observed_seller_data,30,1,common_all_lags,1,0,0,,,0,2026-06-29,2026-06-29
supplier_general,Vihreä Älyenergia Oy,12,observed_seller_data,30,1,common_0_7_14,0,0,0,,,0,,
supplier_general,Vihreä Älyenergia Oy,12,observed_seller_data,45,1,individual,43,1,3,-0.3518932246690891,0.0,0,2026-05-31,2026-07-26
supplier_general,Vihreä Älyenergia Oy,12,observed_seller_data,45,1,common_all_lags,1,0,0,,,0,2026-06-29,2026-06-29
supplier_general,Vihreä Älyenergia Oy,12,observed_seller_data,45,1,common_0_7_14,0,0,0,,,0,,
supplier_general,Vihreä Älyenergia Oy,12,observed_seller_data,60,1,individual,35,1,3,-0.24116252293964927,0.0,0,2026-06-15,2026-07-26
supplier_general,Vihreä Älyenergia Oy,12,observed_seller_data,60,1,common_all_lags,1,0,0,,,0,2026-06-29,2026-06-29
supplier_general,Vihreä Älyenergia Oy,12,observed_seller_data,60,1,common_0_7_14,0,0,0,,,0,,
supplier_general,Vihreä Älyenergia Oy,24,canonical_calculation,0,0,individual,42,1,7,-0.23630952768051583,0.42857142857142855,0,2026-08-03,2026-09-13
supplier_general,Vihreä Älyenergia Oy,24,canonical_calculation,0,0,common_all_lags,42,1,7,-0.23630952768051583,0.42857142857142855,0,2026-08-03,2026-09-13
supplier_general,Vihreä Älyenergia Oy,24,canonical_calculation,0,0,common_0_7_14,42,1,7,-0.23630952768051583,0.42857142857142855,0,2026-08-03,2026-09-13
supplier_general,Vihreä Älyenergia Oy,24,canonical_calculation,7,0,individual,42,1,7,0.28170299277783967,0.8571428571428571,0,2026-08-03,2026-09-13
supplier_general,Vihreä Älyenergia Oy,24,canonical_calculation,7,0,common_all_lags,42,1,7,0.28170299277783967,0.8571428571428571,0,2026-08-03,2026-09-13
supplier_general,Vihreä Älyenergia Oy,24,canonical_calculation,7,0,common_0_7_14,42,1,7,0.28170299277783967,0.8571428571428571,0,2026-08-03,2026-09-13
supplier_general,Vihreä Älyenergia Oy,24,canonical_calculation,14,0,individual,42,1,7,0.23679904831856713,0.7142857142857143,0,2026-08-03,2026-09-13
supplier_general,Vihreä Älyenergia Oy,24,canonical_calculation,14,0,common_all_lags,42,1,7,0.23679904831856713,0.7142857142857143,0,2026-08-03,2026-09-13
supplier_general,Vihreä Älyenergia Oy,24,canonical_calculation,14,0,common_0_7_14,42,1,7,0.23679904831856713,0.7142857142857143,0,2026-08-03,2026-09-13
supplier_general,Vihreä Älyenergia Oy,24,canonical_calculation,21,0,individual,42,1,7,0.606586372525185,1.0,0,2026-08-03,2026-09-13
supplier_general,Vihreä Älyenergia Oy,24,canonical_calculation,21,0,common_all_lags,42,1,7,0.606586372525185,1.0,0,2026-08-03,2026-09-13
supplier_general,Vihreä Älyenergia Oy,24,canonical_calculation,21,0,common_0_7_14,0,0,0,,,0,,
supplier_general,Vihreä Älyenergia Oy,24,canonical_calculation,30,0,individual,42,1,7,-0.11300747491242509,1.0,0,2026-08-03,2026-09-13
supplier_general,Vihreä Älyenergia Oy,24,canonical_calculation,30,0,common_all_lags,42,1,7,-0.11300747491242509,1.0,0,2026-08-03,2026-09-13
supplier_general,Vihreä Älyenergia Oy,24,canonical_calculation,30,0,common_0_7_14,0,0,0,,,0,,
supplier_general,Vihreä Älyenergia Oy,24,canonical_calculation,45,0,individual,42,1,7,-0.5536447198234171,0.0,0,2026-08-03,2026-09-13
supplier_general,Vihreä Älyenergia Oy,24,canonical_calculation,45,0,common_all_lags,42,1,7,-0.5536447198234171,0.0,0,2026-08-03,2026-09-13
supplier_general,Vihreä Älyenergia Oy,24,canonical_calculation,45,0,common_0_7_14,0,0,0,,,0,,
supplier_general,Vihreä Älyenergia Oy,24,canonical_calculation,60,0,individual,42,1,7,-0.3158213899138705,0.14285714285714285,0,2026-08-03,2026-09-13
supplier_general,Vihreä Älyenergia Oy,24,canonical_calculation,60,0,common_all_lags,42,1,7,-0.3158213899138705,0.14285714285714285,0,2026-08-03,2026-09-13
supplier_general,Vihreä Älyenergia Oy,24,canonical_calculation,60,0,common_0_7_14,0,0,0,,,0,,
supplier_general,Vihreä Älyenergia Oy,24,canonical_calculation,0,1,individual,30,1,6,-0.21822302241933372,0.3333333333333333,0,2026-08-08,2026-09-13
supplier_general,Vihreä Älyenergia Oy,24,canonical_calculation,0,1,common_all_lags,1,0,0,,,0,2026-08-29,2026-08-29
supplier_general,Vihreä Älyenergia Oy,24,canonical_calculation,0,1,common_0_7_14,10,0,0,,,0,2026-08-22,2026-08-31
supplier_general,Vihreä Älyenergia Oy,24,canonical_calculation,7,1,individual,29,1,1,0.0006504993435642871,0.0,0,2026-08-03,2026-09-07
supplier_general,Vihreä Älyenergia Oy,24,canonical_calculation,7,1,common_all_lags,1,0,0,,,0,2026-08-29,2026-08-29
supplier_general,Vihreä Älyenergia Oy,24,canonical_calculation,7,1,common_0_7_14,10,0,0,,,0,2026-08-22,2026-08-31
supplier_general,Vihreä Älyenergia Oy,24,canonical_calculation,14,1,individual,35,1,7,0.3184940622275507,0.7142857142857143,0,2026-08-03,2026-09-13
supplier_general,Vihreä Älyenergia Oy,24,canonical_calculation,14,1,common_all_lags,1,0,0,,,0,2026-08-29,2026-08-29
supplier_general,Vihreä Älyenergia Oy,24,canonical_calculation,14,1,common_0_7_14,10,0,0,,,0,2026-08-22,2026-08-31
supplier_general,Vihreä Älyenergia Oy,24,canonical_calculation,21,1,individual,35,1,7,0.6583344140134189,1.0,0,2026-08-03,2026-09-13
supplier_general,Vihreä Älyenergia Oy,24,canonical_calculation,21,1,common_all_lags,1,0,0,,,0,2026-08-29,2026-08-29
supplier_general,Vihreä Älyenergia Oy,24,canonical_calculation,21,1,common_0_7_14,0,0,0,,,0,,
supplier_general,Vihreä Älyenergia Oy,24,canonical_calculation,30,1,individual,31,1,7,-0.046768414127186346,1.0,0,2026-08-07,2026-09-13
supplier_general,Vihreä Älyenergia Oy,24,canonical_calculation,30,1,common_all_lags,1,0,0,,,0,2026-08-29,2026-08-29
supplier_general,Vihreä Älyenergia Oy,24,canonical_calculation,30,1,common_0_7_14,0,0,0,,,0,,
supplier_general,Vihreä Älyenergia Oy,24,canonical_calculation,45,1,individual,35,1,7,-0.5346463962966852,0.0,0,2026-08-03,2026-09-13
supplier_general,Vihreä Älyenergia Oy,24,canonical_calculation,45,1,common_all_lags,1,0,0,,,0,2026-08-29,2026-08-29
supplier_general,Vihreä Älyenergia Oy,24,canonical_calculation,45,1,common_0_7_14,0,0,0,,,0,,
supplier_general,Vihreä Älyenergia Oy,24,canonical_calculation,60,1,individual,31,1,7,-0.2026844796103523,0.14285714285714285,0,2026-08-07,2026-09-13
supplier_general,Vihreä Älyenergia Oy,24,canonical_calculation,60,1,common_all_lags,1,0,0,,,0,2026-08-29,2026-08-29
supplier_general,Vihreä Älyenergia Oy,24,canonical_calculation,60,1,common_0_7_14,0,0,0,,,0,,
supplier_general,Vihreä Älyenergia Oy,24,observed_seller_data,0,0,individual,102,1,3,0.1427435462994525,1.0,0,2026-04-16,2026-07-26
supplier_general,Vihreä Älyenergia Oy,24,observed_seller_data,0,0,common_all_lags,42,1,3,0.1497762339192063,1.0,0,2026-06-15,2026-07-26
supplier_general,Vihreä Älyenergia Oy,24,observed_seller_data,0,0,common_0_7_14,88,1,3,0.1338081140390942,1.0,0,2026-04-30,2026-07-26
