date,contract,segment,source,observations,interpretation,completed,retrospective,binding,rejected,flags
2026-07-24,xmurz0-porvoon-energia-oy-ilmastoviisas-12-kk-co2-paastottomasti-tuotettu,fixed_term_12,7,[743],1395,2026-07-24T15:39:11.000000Z,False,,[],historical_household_statistics_scope_assumed|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706
2026-07-24,xnbikt-vattenfall-oy-yrityksen-ilmasto-mix-12-kk-perusmaksut-0-ensimmaiset-3-kk,unclassified,,[],,,,,[],missing_historical_snapshot_identity|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|observed_relational_uniform_monthly_consumption
2026-07-24,xqf8be-vimpelin-voima-oy-sulaketariffi,unclassified,,[],,,,,[],missing_historical_snapshot_identity|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|observed_relational_uniform_monthly_consumption
2026-07-24,xrufmt-koylion-sakylan-sahko-oy-lallin-maaris-2v,fixed_term_24,379,[747],1834,2026-07-28T03:59:07.000000Z,True,,[],historical_household_statistics_scope_assumed|retrospective_exact_source_interpretation|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706
2026-07-24,xsinka-porvoon-energia-oy-eko-24kk-luonnonsuojeluliiton-sertifioima-ekoenergia,fixed_term_24,316,[748],1399,2026-07-24T15:42:02.000000Z,False,,[],historical_household_statistics_scope_assumed|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706
2026-07-24,xvnarv-porvoon-energia-oy-spot-porssisahko,spot,79,[749],1617,2026-07-28T03:14:14.000000Z,True,,[],historical_household_statistics_scope_assumed|retrospective_exact_source_interpretation|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|spot_estimate_confidence_higher|spot_forward_curve_with_rolling_365_intraday_shape|partial_shape_coverage|forward_month_from_quarter_contract
2026-07-24,xwfvrr-hehku-energia-oy-hehku-hiilivapaa-porssi-0-kuukausimaksu-ensimmaiset-6-kk,spot,319,[750],1784,2026-07-28T03:48:22.000000Z,True,,[],historical_household_statistics_scope_assumed|retrospective_exact_source_interpretation|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|spot_estimate_confidence_higher|spot_forward_curve_with_rolling_365_intraday_shape|partial_shape_coverage|forward_month_from_quarter_contract
2026-07-24,xx2kue-aanekosken-energia-oy-maalaisjarkisahko-aikasahko-12-kk-paastoton,fixed_term_12,461,[752],1402,2026-07-24T15:44:03.000000Z,False,,[],historical_household_statistics_scope_assumed|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706
2026-07-24,xx5uxn-oomi-oy-toimitusvelvollinen-sahko,open_ended,62,[759],1607,2026-07-28T03:11:57.000000Z,True,,[],historical_household_statistics_scope_assumed|retrospective_exact_source_interpretation|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|supplier_adjusted_tail_uses_comparable_forward_premium|supplier_adjusted_monthly_fee_held_flat|price_episode_observed_proxy|price_episode_left_censored|historical_exact_contract_only|price_episode_uses_dedicated_historical_interpretation|calendar_gap_within_observed_price_episode|price_episode_uses_retrospective_exact_source_interpretation|missing_own_reference_using_comparable_premium|lower_confidence_energy_episode_proxy
2026-07-24,xyhwzz-keravan-energia-oy-joustosahko-12-kk,hybrid,348,[760],1811,2026-07-28T03:52:55.000000Z,True,,[],historical_household_statistics_scope_assumed|retrospective_exact_source_interpretation|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|excludes_consumption_effect
2026-07-24,xzyppx-helen-oy-maaraaikainen-perussahko-24-kk,fixed_term_24,250,[762],1405,2026-07-24T15:44:37.000000Z,False,,[],historical_household_statistics_scope_assumed|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706
2026-07-24,y32lx5-seinajoen-energia-oy-se-oikea-aikasahko,open_ended,425,[763],1879,2026-07-28T04:06:08.000000Z,True,,[],historical_household_statistics_scope_assumed|retrospective_exact_source_interpretation|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|supplier_adjusted_tail_shifted_on_forward_curve|supplier_adjusted_monthly_fee_held_flat|price_episode_observed_proxy|price_episode_left_censored|historical_exact_contract_only|price_episode_uses_dedicated_historical_interpretation|price_episode_uses_retrospective_exact_source_interpretation|forward_month_from_quarter_contract
2026-07-24,y3ljwt-koylion-sakylan-sahko-oy-lallin-maaris-2v-yosahko,fixed_term_24,105,[764],1639,2026-07-28T03:18:25.000000Z,True,,[],historical_household_statistics_scope_assumed|retrospective_exact_source_interpretation|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706
2026-07-24,y6jm1e-korpelan-energia-oy-korpela-kvartaali,unclassified,,[],,,,,[],missing_historical_snapshot_identity|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|observed_relational_uniform_monthly_consumption
2026-07-24,yblryp-fortum-markets-oy-yritys-duo-36kk-yleissahko,unclassified,,[],,,,,[],missing_historical_snapshot_identity|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|observed_relational_uniform_monthly_consumption
2026-07-24,yd7lgu-alajarven-sahko-oy-aikasahko,open_ended,388,[767],1843,2026-07-28T04:00:51.000000Z,True,,[],historical_household_statistics_scope_assumed|retrospective_exact_source_interpretation|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|supplier_adjusted_tail_uses_comparable_forward_premium|supplier_adjusted_monthly_fee_held_flat|price_episode_observed_proxy|price_episode_left_censored|historical_exact_contract_only|price_episode_uses_dedicated_historical_interpretation|price_episode_uses_retrospective_exact_source_interpretation|missing_own_reference_using_comparable_premium|lower_confidence_energy_episode_proxy
2026-07-24,ydi2at-alajarven-sahko-oy-yleissahko,open_ended,390,[768],1845,2026-07-28T04:01:05.000000Z,True,,[],historical_household_statistics_scope_assumed|retrospective_exact_source_interpretation|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|supplier_adjusted_tail_uses_comparable_forward_premium|supplier_adjusted_monthly_fee_held_flat|price_episode_observed_proxy|price_episode_left_censored|historical_exact_contract_only|price_episode_uses_dedicated_historical_interpretation|price_episode_uses_retrospective_exact_source_interpretation|missing_own_reference_using_comparable_premium|lower_confidence_energy_episode_proxy
2026-07-24,ygkgrj-pohjois-karjalan-sahko-oy-oiva,open_ended,129,[769],1657,2026-07-28T03:22:11.000000Z,True,,[],historical_household_statistics_scope_assumed|retrospective_exact_source_interpretation|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|reset_tail_shifted_on_forward_curve|unknown_periods_use_latest_applicable_price_or_disclosed_normal|forward_month_from_quarter_contract
2026-07-24,yifdtz-vihrea-alyenergia-oy-vire-tuuli-yrityksille-suomen-edullisinta-100-tuulivoimaa-3kk-ilman-perusmaksua,unclassified,,[],,,,,[],missing_historical_snapshot_identity|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|observed_relational_uniform_monthly_consumption
2026-07-24,ymqe7v-helen-oy-perussahko,open_ended,377,[771],1832,2026-07-28T03:58:47.000000Z,True,,[],historical_household_statistics_scope_assumed|retrospective_exact_source_interpretation|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|supplier_adjusted_tail_uses_comparable_forward_premium|supplier_adjusted_monthly_fee_held_flat|price_episode_observed_proxy|price_episode_left_censored|historical_exact_contract_only|price_episode_uses_dedicated_historical_interpretation|calendar_gap_within_observed_price_episode|price_episode_uses_retrospective_exact_source_interpretation|missing_own_reference_using_comparable_premium|lower_confidence_energy_episode_proxy
2026-07-24,yobmdq-lammaisten-energia-oy-wiksu-markkinasahko,spot,321,[772],1786,2026-07-28T03:48:43.000000Z,True,,[],historical_household_statistics_scope_assumed|retrospective_exact_source_interpretation|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|spot_estimate_confidence_higher|spot_forward_curve_with_rolling_365_intraday_shape|unknown_periods_use_latest_applicable_price_or_disclosed_normal|partial_shape_coverage|forward_month_from_quarter_contract
2026-07-24,yr69kf-nordic-green-energy-tuulivoima-porssisahko-yritykselle,unclassified,,[],,,,,[],missing_historical_snapshot_identity|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|observed_relational_uniform_monthly_consumption
2026-07-24,ytufxf-cheap-energy-finland-oy-cheap-maaraaikainen-36-kk-0-kuukausimaksu-ensimmaiset-3-kk,fixed_term_over24,71,[774],1612,2026-07-28T03:13:17.000000Z,True,,[1417],historical_household_statistics_scope_assumed|canonical_interpretation_rejected_by_exact_target_validation|historical_temporal_source_validation_unavailable|retrospective_exact_source_interpretation|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706
2026-07-24,yv3sbk-hehku-energia-oy-hehku-jousto-12-kk-ensimmaiset-3-kk-perusmaksu-0,hybrid,192,[778],1702,2026-07-28T03:31:24.000000Z,True,,[],historical_household_statistics_scope_assumed|retrospective_exact_source_interpretation|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|excludes_consumption_effect
2026-07-24,ywelzd-parikkalan-valo-oy-kesto-valo-kanta-asiakas-yritys,unclassified,,[],,,,,[],missing_historical_snapshot_identity|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|observed_relational_uniform_monthly_consumption
2026-07-24,yzgfln-omavoima-oy-oma-24kk-yopaiva,fixed_term_24,313,[782],1420,2026-07-24T15:50:05.000000Z,False,,[],historical_household_statistics_scope_assumed|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706
2026-07-24,z5di4h-nordic-green-energy-tuulivoima-spot-yrityksille,unclassified,,[],,,,,[],missing_historical_snapshot_identity|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|observed_relational_uniform_monthly_consumption
2026-07-24,zcosto-vaasan-sahko-myynti-oy-tuulisahko-yleissahko,quarterly,108,[785],997,2026-07-24T13:24:24.000000Z,False,,"[59, 570, 1422, 1641]",historical_household_statistics_scope_assumed|canonical_interpretation_rejected_by_exact_target_validation|historical_temporal_source_validation_unavailable|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|reset_tail_shifted_on_forward_curve|forward_month_from_quarter_contract
